"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"WT_A"	"WT_B"	"WT_C"	"GCB_A"	"GCB_B"	"GCB_C"
"Cops6"	1094	-1.62545805695791	8.00815519220068	93.8885373956744	2.20284752129977e-05	0.000181043913204922	"Cops6"	7.04827289169493	6.92987931072092	6.95572479753331	8.92215811269978	8.39991177828933	8.42501653172386
"Cops7a"	11708	-0.490317585378925	6.4284587318605	13.8166993248143	0.00712800769884996	0.0131354339742013	"Cops7a"	6.17462061804864	6.15293414801619	6.16336080679142	6.80850504215998	6.70401362953882	6.41652956736782
"Cops7b"	3099	0.0167044650905952	5.22888046410123	0.0148630257289954	0.906303445498318	0.922521731784607	"Cops7b"	5.13854936819873	5.25795290825331	5.30981455442751	5.2688857786023	5.21548559634629	5.17481836261155
"Cops8"	1843	-0.410675472043685	6.62019495088144	6.7554103921481	0.0346437403566714	0.0521255710511924	"Cops8"	6.44732932941405	6.30200023038403	6.44957106125711	6.98466198766793	6.92316424969785	6.47029296214824
"Cops9"	711	-1.02592138124558	6.59413718892307	26.968489214159	0.00115970739083909	0.00290632756556369	"Cops9"	5.99997789607469	5.88931399547744	6.08436928206455	7.33088480406141	6.57010837570913	7.05283892305791
"Copz1"	1981	-0.256551481028698	7.7687743175109	2.85274418945272	0.133918106134205	0.172694035841156	"Copz1"	7.67682926529134	7.6103163547948	7.61755723039102	8.02820771620779	8.03900309661104	7.5547456707839
"Coq10a"	3818	-0.833517112473139	3.45742905806008	6.39393344735687	0.0384491859898103	0.0571188422797079	"Coq10a"	2.99000276135829	2.9161076519013	3.07239027266792	3.53957925815139	3.41582321575053	4.33067716467451
"Coq10b"	1733	0.501256320389532	4.30937489595099	1.95290798171956	0.203866786261294	0.250801399262258	"Coq10b"	4.56026213795838	4.41558985458912	4.62302238163704	3.16698071212436	4.01084345040348	4.60514141425138
"Coq2"	3763	-1.73195843677467	5.33382056256632	37.3162127692455	0.000437711889344611	0.00138624798361667	"Coq2"	4.01158388967894	4.59731023453856	3.9953732545289	6.40822779480813	5.5865094341467	5.72759021943199
"Coq3"	4287	-1.23469961345292	4.44991393147879	42.2220380825477	0.000298360440915922	0.0010443823369065	"Coq3"	3.72753822490332	3.79849323925915	3.60646759938031	4.8752895487402	4.84505350353641	5.09035273894656
"Coq4"	5500	-0.682111203027732	4.45362052034124	5.52668958957076	0.0500695049117406	0.072094083401839	"Coq4"	4.22517035486615	4.04560031558125	3.94448820964133	4.59524230249019	5.24464521692998	4.23452476125288
"Coq5"	2132	-0.286798427101813	5.85497482820738	6.47274386643246	0.0375750146525449	0.0559933775742681	"Coq5"	5.71763399827842	5.64048499051433	5.75451500476114	5.9128366074416	6.03644981821687	6.02210947951814
"Coq6"	1728	-0.527286545762252	5.27687883512654	13.2481672175687	0.00790891519955919	0.0143576037546309	"Coq6"	5.08266957772366	4.87017733198888	5.01253194250176	5.55325527006286	5.60297985947558	5.38350264938078
"Coq7"	1658	-1.63332633505634	5.21492718062039	89.0283002517944	2.63391890705695e-05	0.000202991605428475	"Coq7"	4.10516872224541	4.41199907346075	4.00894506909951	5.89481308503194	5.86950642935037	5.66133328440258
"Coq8a"	4557	2.66117024537828	6.73978678303042	402.274800147835	1.40760184675018e-07	1.06134815991297e-05	"Coq8a"	7.54147791989004	7.57583060998786	7.45973502733429	5.01276733168294	4.89940485089742	4.66784507552612
"Coq8b"	6104	0.0826996490173063	5.21513618983306	0.191767437524043	0.674299244061551	0.719160106598212	"Coq8b"	5.2597965759414	5.22149256019812	5.28585830064988	5.20955247120093	5.43375892117944	4.80249100749212
"Coq9"	1697	0.181910500056522	5.20794069020934	1.18125062212489	0.312175070553173	0.366157048928652	"Coq9"	5.34082078457809	5.28372387405859	5.26149752157379	5.15468185086003	5.30880383530257	4.83564292183679
"Coro1a"	2156	-0.0719159958658416	11.4335089705041	0.144637887514024	0.714695311654398	0.755471798585531	"Coro1a"	11.4531474369949	11.3591280068336	11.3773836494153	11.600151392956	11.6594234475865	11.0800568781981
"Coro1b"	2077	-0.315163611736996	8.68230139906707	4.65051320626729	0.0669192868479945	0.0929900601233945	"Coro1b"	8.490906057262	8.55068490351891	8.50684841869418	8.9984745978379	8.91982853126134	8.53338584228714
"Coro1c"	3436	-0.883021274556155	6.46959411921315	26.9826965007103	0.00115792616540186	0.00290242451470751	"Coro1c"	5.91637867862254	5.94379632262349	6.0277175840042	6.98793548464031	7.02369692015858	6.45259351626797
"Coro2a"	5326	2.13656811651674	5.43667518751346	92.5338903654619	2.31330616094205e-05	0.000186575047271502	"Coro2a"	6.0445355935155	6.39769741595175	5.92884881589381	4.12905548147782	4.21749828810814	3.58655046769899
"Coro2b"	5419	-5.73069889697328	2.13755975953268	47.5643232604573	0.000204958334274172	0.000791573745444232	"Coro2b"	-1.05544767120937	-2.13962254150972	-3.0488798875306	2.82434121738404	3.3780423360962	3.13255040739558
"Coro7"	3488	0.930644416958024	7.82046645661726	28.676284269049	0.000968479833363657	0.00252636269893335	"Coro7"	8.25045507444117	8.26071455459854	8.12044783479324	7.48617880710581	7.40689136006052	6.87557054194852
"Cotl1"	1639	2.07446677782514	8.16108419303193	49.4341083433249	0.000181298238926701	0.000725025242257288	"Cotl1"	9.28855520427702	8.57577490722169	8.5726811515719	6.86157800844813	7.1176781320166	6.21081384032171
"Cox10"	3164	-0.58209028876983	5.10004484313168	12.1365368074915	0.0097821486647602	0.0172625927177678	"Cox10"	4.76803542947816	4.72434809760262	4.85111707945697	5.28387828821019	5.5865094341467	5.18342846816828
"Cox11"	2259	-0.613941782569112	5.02714137146337	10.8311070219024	0.0127787230485299	0.021794747398262	"Cox11"	4.79770781903902	4.64397550614003	4.62302238163704	5.57431432066818	5.22083137120507	5.05794350657558
"Cox14"	723	-0.852048005565529	6.8780295724275	30.3161907196355	0.000821255084313274	0.00222681521815991	"Cox14"	6.46677013304244	6.34876520563975	6.35443672095113	7.45482074258011	6.92398384539812	7.29752594680122
"Cox15"	4798	0.841073615228728	5.80415274665015	26.93235783428	0.00116425315041361	0.00291434068861495	"Cox15"	6.05350797234431	6.34217659019119	6.07579712446543	5.5210788563269	5.34107178980836	5.06727781607232
"Cox16"	2794	0.766132064857368	2.92497472616364	6.66982207505909	0.0354990189896808	0.0532978440932126	"Cox16"	3.19851157533183	3.183735420654	3.35340307664617	2.73987850783691	2.22420219416609	2.46635643390948
"Cox17"	831	-1.99245798385799	7.06813399358489	109.44618346688	1.31121080215579e-05	0.000132566414578823	"Cox17"	5.80921258120028	5.66633558952119	5.78507314024102	8.02343015420488	7.31927285738069	7.80540581205757
"Cox18"	1959	-0.222503401169436	4.60644502287855	1.57418068489068	0.248830769247818	0.299580973484492	"Cox18"	4.53165191216098	4.48216963914588	4.46131288173215	4.76665463391979	4.82764004394624	4.5261123329067
"Cox19"	761	-1.48901057601166	5.05029523634609	64.3682720207897	7.72349135517001e-05	0.000405202101072815	"Cox19"	4.21720728900824	4.05943799740262	4.10475222950242	5.86378922571718	5.57194193322073	5.3494768226756
"Cox20"	1125	1.0713627625573	2.29858385575096	7.94433870980787	0.025109651745538	0.0393056214227981	"Cox20"	2.47948671104623	2.48159797286329	3.09801534949284	1.76574192923253	1.13078934064154	2.00464067126016
"Cox4i1"	764	-1.52631553538675	9.20056170736858	89.922305573623	2.54702067367684e-05	0.000199711675434794	"Cox4i1"	8.27703214789339	8.14543025874721	8.30687975148417	10.0491762125562	9.63683233756072	9.5789403281676
"Cox5a"	3153	-1.16545750936552	7.6767807970615	69.3350026101397	6.05056491035099e-05	0.000346444928575461	"Cox5a"	6.99919588173839	6.96522335334039	6.97659677423187	8.39168903479607	7.96885494723402	8.03741629037211
"Cox5b"	569	-1.55003953157776	8.03764954145829	84.5177870647815	3.13516222820087e-05	0.000226827280475044	"Cox5b"	7.10709145095748	7.00151525642001	7.0836186739245	8.90684784847629	8.30053920188889	8.56996309942999
"Cox6a1"	538	-1.7132330133371	8.54788592176482	96.4593436302638	2.01111852611008e-05	0.000171143019456178	"Cox6a1"	7.47332597873174	7.35191816232366	7.52376859225995	9.47662134638928	8.88426497674888	9.06560055355921
"Cox6b1"	471	-1.66198382982223	8.6312315502843	102.400335553735	1.64326150774484e-05	0.000150611014091469	"Cox6b1"	7.57145832709726	7.48902647159945	7.65616343373368	9.51955264269592	8.9813595864109	9.15093654041074
"Cox6c"	503	-1.3675102418512	8.03146825111507	83.4728751143233	3.26830613488264e-05	0.000232255683634482	"Cox6c"	7.14115969184369	7.19779360942421	7.23613449014672	8.76044677814186	8.26248931983494	8.61003359319755
"Cox7a2"	754	-1.55382039462974	7.52516903382364	46.096748104357	0.000226355784044165	0.000851147626346414	"Cox7a2"	6.60744931184288	6.48059938809507	6.55894843626861	8.51503295543093	7.58170988407241	8.06096988690616
"Cox7a2l"	1149	-0.846695334645059	7.14218668771011	28.1617170370415	0.00102154658679995	0.0026345565432855	"Cox7a2l"	6.69820792384372	6.50860918713549	6.75759688290809	7.78720540464998	7.34703858880173	7.32987873243244
"Cox7b"	1001	-1.12786376503187	7.26882792236916	39.5900509457725	0.000364607094167119	0.00120873962276415	"Cox7b"	6.5162855737711	6.59269195914128	6.6819523700558	8.03897863867522	7.36706578752452	7.69156142805476
"Cox7c"	449	-0.841436252176901	6.94900737258232	23.6357832801679	0.00169608073322939	0.00393919610122707	"Cox7c"	6.40589323057396	6.42110839779959	6.57348333611528	7.59622894828825	6.96039188949426	7.30148635703092
"Cox8a"	545	-1.05413027196316	8.27913707264976	46.6577097050248	0.000217854282423767	0.000828306123938387	"Cox8a"	7.63111158932647	7.58781559251252	7.75141842654822	8.98804986703624	8.5172514202024	8.58425695854074
"Cp"	7316	-2.45385836745261	2.49439599553909	14.0848108626441	0.00679405277563426	0.0126379905977052	"Cp"	0.822099292182409	0.820025748811468	1.02164843356276	1.2764051491141	3.72510654680433	3.74617071263337
"Cpd"	9152	-1.63198554118276	2.85996535401355	3.76292987660177	0.0924454289834322	0.12393268229131	"Cpd"	1.79351755198805	1.81399354638378	2.01440307062619	1.0545843983404	2.58083505704774	4.68006528396736
"Cpeb2"	14970	-0.0615208065309968	2.12329710339653	0.0367239423810328	0.853325975937001	0.877617164910577	"Cpeb2"	1.99324768200553	2.09046928847685	2.18352078102982	2.34172490742099	2.30695754725534	1.70314482352325
"Cpeb3"	10650	-5.64892633320712	2.17376875619138	39.7660375850888	0.000359623443369063	0.00119496706047998	"Cpeb3"	-1.21868311727353	-2.13962254150972	-2.17572489817447	1.37571209099769	2.97175751937194	4.09546075574364
"Cpeb4"	7670	2.55086133115959	3.82941846570312	47.5663060207705	0.000204931216029598	0.000791573745444232	"Cpeb4"	4.45585014238278	4.48216963914588	4.80258892133269	1.92723377762159	2.61371761945132	1.38262538110242
"Cped1"	9197	-5.99130762822696	2.51149817731996	40.9833136495279	0.000327432015674068	0.00111485056741323	"Cped1"	-1.21868311727353	-2.13962254150972	-2.17572489817447	1.61129597242416	3.23742725688632	4.47793031089157
"Cplane1"	10689	0.15143820778598	4.49892470928642	0.336140671344773	0.579764581854053	0.631368449245546	"Cplane1"	4.54125183366157	4.50594464856515	4.66363128495717	4.03597774021208	4.21749828810814	4.87869273667175
"Cpm"	5402	1.62658596395082	6.80760324715105	162.087537649361	3.40789528850208e-06	5.92453002635167e-05	"Cpm"	7.38678604981333	7.38892093711543	7.42851479587164	5.6222886443989	5.96975076546045	5.71576763518742
"Cpne1"	3520	1.84625125590943	6.50501584902256	141.133017302148	5.49475843648695e-06	7.8052050561664e-05	"Cpne1"	7.1764968265822	7.16883108005445	7.10273168232905	5.39062605327353	5.49018731953728	4.98101171825977
"Cpne3"	5679	1.41103222476254	5.41258486112734	29.6846557251639	0.000874313863188698	0.00233110567790641	"Cpne3"	6.0355070644655	5.92502363909438	5.8792170588397	3.86421728088388	4.79216960393069	4.79689086071018
"Cpne5"	5949	-3.37311234370797	5.10731606469808	171.541336213697	2.80033400929839e-06	5.20060677212153e-05	"Cpne5"	2.70121786863776	2.14340022890327	2.92746033712995	6.10598103211549	6.07385642107822	5.71576763518742
"Cpox"	3186	-1.82586443243487	4.32504125828173	11.9956218399466	0.0100587720298947	0.0176788473310347	"Cpox"	2.64296516036113	3.90451325047244	2.45872549109285	5.64900288716781	4.62885132995316	4.2262151295167
"Cpped1"	6324	0.222319298491003	2.73658610928264	0.536809073701726	0.486942163671035	0.541422575501514	"Cpped1"	2.70121786863776	3.13229017607636	2.63244794098455	2.73987850783691	2.61371761945132	2.4943069348347
"Cpsf1"	4586	0.689166345882054	7.42386990806416	14.2549936414317	0.00659244469979864	0.0123088706178647	"Cpsf1"	7.77163093626926	7.77870522249649	7.6278559207533	7.26549070065333	7.16350975881213	6.59815022449731
"Cpsf2"	7118	-0.336312294988671	7.04513491231905	5.97573621185589	0.0435573059193104	0.0635784693829529	"Cpsf2"	6.91862237636535	6.88784269454068	6.79398197979093	7.21721534835795	7.39924948857949	6.95942544432442
"Cpsf3"	3195	0.599300980465421	7.60777168851702	21.8194450434292	0.00212526345133458	0.00473664576393852	"Cpsf3"	7.8717250106553	7.8547384783957	7.90236461950258	7.37455846689666	7.39038135013618	7.03867295541589
"Cpsf4"	1791	-1.16476594536652	5.67899117051752	39.3292214966396	0.000372156989503667	0.0012268693433841	"Cpsf4"	4.89326022555918	4.96389543706964	5.09332067873213	6.31642747865178	6.31036913171809	5.73931670702888
"Cpsf6"	12804	0.292790531884523	7.487429729501	9.06466647580526	0.0190163131408027	0.030901211016548	"Cpsf6"	7.59776480017889	7.62822241288417	7.65220483253677	7.36552622644093	7.30864292825425	7.32599560547434
"Cpsf7"	4039	0.792402396911636	6.13911667780494	28.3241906476404	0.00100439766353072	0.00259689659057613	"Cpsf7"	6.51871729110913	6.41842643834068	6.50329968847465	5.6977966773715	5.90812602202602	5.41674443616939
"Cpt1a"	5043	1.68658554028378	5.90222462547701	99.3975523121475	1.81732576105288e-05	0.00016132031345034	"Cpt1a"	6.65906384998738	6.30490737131246	6.54348867284317	4.89495274848814	4.99921783767447	4.53958815137557
"Cpt2"	2350	-0.190172458089125	4.31212616419709	0.947061132255002	0.362051161872555	0.416041247414953	"Cpt2"	4.13506157356062	4.35703648185796	4.14218319929832	4.46599151700823	4.27516090403239	4.4638632013922
"Cptp"	2662	0.2684069692149	4.2731374347558	1.70730894793917	0.231559328210899	0.280794102624325	"Cptp"	4.59754736552191	4.28819213113106	4.2903199621538	4.07590265331243	4.25445835684332	4.05849443849234
"Cr1l"	1921	0.182424878000256	6.66712144708761	1.3132042843937	0.28850490693159	0.34157317573067	"Cr1l"	6.75018110571122	6.78332559754875	6.73327444473968	6.84650943708716	6.54794919179198	6.26252015086441
"Cr2"	7407	3.7468719295655	9.39053997335157	412.695629108149	1.28573424910226e-07	1.03051136942231e-05	"Cr2"	10.2311203880132	10.403124411888	10.2182431653405	6.64892007721865	6.72014652666496	6.19599768419763
"Cracr2a"	12177	0.769372071957164	3.42663602992794	2.39085137664229	0.164826057207861	0.20796080707547	"Cracr2a"	3.83030399906943	3.86828583373791	3.5456892028916	1.99126910912472	2.51273232602218	3.84716426809828
"Cradd"	4573	1.0866680234965	2.74348952771811	15.0573591271932	0.00573883095846805	0.0109050401026186	"Cradd"	3.20657821530731	3.16679002356778	3.13973759918353	2.18626079410899	2.11360032603192	2.00464067126016
"Cramp1l"	8323	0.129169417041186	4.66869888346698	0.240987136578815	0.638116425748674	0.685531140286162	"Cramp1l"	4.71812436382948	4.63476242551814	4.83342763016551	4.01559316281416	4.6840805284895	4.96112023328247
"Crat"	5329	0.863233345968132	5.758597753475	11.3948900819884	0.0113574178052317	0.0196654674921295	"Crat"	6.24092395215386	6.1180973100619	6.00982907638843	5.44308639823582	5.57820316802742	4.56616794556513
"Crb1"	28873	-6.8463424834927	4.4016636855653	33.157051203227	0.000627662042498324	0.00182065511723569	"Crb1"	-0.90881864548047	-2.52377395829093	-0.466327537633578	3.110434193631	4.36963394024643	6.61416045124268
"Crb3"	1405	1.44098949734826	2.09812201302979	17.1535642368989	0.00409048996987773	0.00816775433708148	"Crb3"	2.61898913026058	2.80001996283257	2.4049900305497	1.46862132542796	1.3417638121967	0.708771199664
"Crbn"	4122	2.37134127522059	4.88275605061066	116.369379833428	1.06412220742589e-05	0.000117102206080365	"Crbn"	5.57693030684402	5.70939200202149	5.57455222213725	3.05158059753516	3.61573079297628	3.04076561278067
"Crcp"	1474	-0.777752919851202	6.11915105861866	34.0314504536798	0.000580075410985096	0.00171640383414686	"Crcp"	5.81976879620822	5.59211905899549	5.61800544649331	6.60695635605538	6.43863965127216	6.30653758887843
"Creb1"	8703	1.35961715514294	6.42449423211159	170.989306747258	2.83180502804473e-06	5.20931622818611e-05	"Creb1"	6.92962907891375	6.96522335334039	6.94928654820288	5.59335207688011	5.53808185546105	5.63959701254837
"Creb3"	1559	-0.204977495653568	6.1260247384488	1.10674851776663	0.326842880009349	0.380812623379862	"Creb3"	6.02756048517979	5.9745512916819	6.05958574141773	6.54252018892102	6.25412416891071	5.77108156846741
"Creb3l2"	3318	1.69606190120539	1.95247330242974	19.2529817581901	0.00300143068553746	0.00631191090655673	"Creb3l2"	2.32503675606488	2.53539712072044	2.70094055268842	0.346634799634669	0.828627764269649	1.38262538110242
"Crebbp"	10847	0.596739130627255	7.40968258942044	13.6919115992281	0.00729062451629602	0.0133983433968886	"Crebbp"	7.68803585000385	7.53926644498606	7.79319626281788	7.36904548692853	6.86971732247632	6.95062556547562
"Crebl2"	11468	1.50647051654273	4.21079488821978	18.0969343341185	0.00354740688477919	0.00723597355909111	"Crebl2"	4.50900050870353	4.93165663528795	4.83088276659778	2.52595273488128	3.81267908320253	3.20199284028666
"Crebrf"	8512	1.15851230968451	6.10533074527335	17.863657921283	0.00367265209701127	0.00745043407572957	"Crebrf"	6.46844832219418	6.5703151962974	6.65989787476849	4.68833021883961	5.48130578133985	5.85161966824875
"Crebzf"	5649	-0.0264439762998916	3.72156568212418	0.00673976170883826	0.936808261491091	0.948066043174246	"Crebzf"	3.83551515808978	3.26559955442913	3.93504042023647	4.11953585273401	3.6557521656283	3.30026501964329
"Creg1"	2306	-1.17936504225304	5.33790805681623	29.2371379198609	0.000914589181512767	0.00241034486792097	"Creg1"	4.66934585820259	4.50257211256025	4.72522192256316	6.20156640869608	5.66508373986024	5.45635986797309
"Creld1"	2252	0.85537417378816	4.22883283280252	10.0646458936526	0.0151005228425312	0.025202925404668	"Creld1"	4.62187938515633	4.53924336402809	4.60526244316484	3.81788027872274	3.19459896297544	4.07709599282809
