"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"IFNg_A"	"IFNg_B"	"IFNg_C"	"WT_A"	"WT_B"	"WT_C"
"Pycr2"	1599	-0.0931637601148191	6.07365463247521	2.38381366221536	0.157146419670128	0.507487661644507	"Pycr2"	6.14972377517436	6.1309230707563	6.07687034333829	6.01339307657874	6.03026190585766	6.03447711608471
"Pycrl"	1506	-0.134605949235371	4.51579907191159	0.880174094497416	0.372754499380404	0.696976634513909	"Pycrl"	4.33966521554732	4.81460480022555	4.55215408349642	4.56878757114917	4.24312266542714	4.49528694992649
"Pygb"	3838	-0.0093075635402508	6.59378235165343	0.0283311661459959	0.870070992551118	0.954696351968135	"Pygb"	6.56453075098645	6.66581258924538	6.56333409027101	6.5969215753973	6.59381653789031	6.57538679953101
"Pygm"	2870	-0.436632491955308	2.26438730745277	5.49477781482569	0.0438478606473816	0.31587466788265	"Pygm"	2.81602131983489	2.04045775343175	2.4289466679437	2.42763666976346	1.82708780481021	1.75056580292757
"Pygo2"	3634	-0.0401760462732219	5.43686509861943	0.212345613850939	0.655916177568749	0.864482009155847	"Pygo2"	5.48813031479101	5.59857515308087	5.26490069255025	5.58662524154769	5.33518198795174	5.31013553605751
"Pym1"	2000	0.0165005853964135	4.57564416267258	0.0298358644627269	0.866702227440476	0.953551747954556	"Pym1"	4.58449193963258	4.44957963574147	4.66174943584004	4.66932766581881	4.54881451704745	4.52873568424964
"Pyroxd1"	6064	0.02328491526541	3.67289810502757	0.0337787983201509	0.858270392614384	0.950981048006366	"Pyroxd1"	3.6280371175758	3.59270966802628	3.75455357583229	3.82173911639058	3.64233288715171	3.58175797239057
"Pyurf"	5410	-0.0488056419315743	4.84483360338953	0.303449637579662	0.595194912606508	0.831980111382367	"Pyurf"	4.7962973317468	4.99737112106126	4.80514660869931	4.73972571619776	4.82697089726642	4.88630875841332
"Qars"	2501	0.0115378815206209	6.61064507039399	0.0301368997361711	0.866038870709255	0.953367898242587	"Qars"	6.57798658701102	6.70741697087242	6.52448085125427	6.67292900398148	6.54991691167346	6.62191857466222
"Qdpr"	1394	0.00621196243182781	5.93221864705162	0.00921645782415869	0.925631723518769	0.974898087818415	"Qdpr"	5.84172564772947	5.9753348003783	5.96728157383118	5.94053877413615	5.94363008926045	5.91996704487658
"Qk"	10295	0.127680289226081	5.40442397098565	2.46812551701673	0.150776951726657	0.499486368384363	"Qk"	5.32391950937204	5.20469871210518	5.46391131303982	5.59395279302661	5.1659065303143	5.61058041185131
"Qpctl"	2100	-0.085154285746536	3.82957784456527	0.457235126343114	0.515992707422406	0.781889956245407	"Qpctl"	4.04031088871414	3.76948702976832	3.7963539742293	3.70748220580977	3.80319058330311	3.84095498669777
"Qrfp"	2925	-0.62922298786505	1.87662072967293	8.41581601220145	0.0176479557151561	0.223746729570273	"Qrfp"	1.74273174452682	2.49640364227291	2.0836416287732	1.13687816174967	1.55520295765888	1.79122607713838
"Qrich1"	4624	0.0188299583750464	7.41580447732855	0.117632237259815	0.739526726299151	0.901265383992755	"Qrich1"	7.44359409147995	7.33590933017558	7.43794171757541	7.39614672642165	7.46998673938356	7.40778912822555
"Qrsl1"	1982	0.0292867661943663	5.58932197153289	0.171807738596659	0.688258268239805	0.876321245904221	"Qrsl1"	5.5607110639166	5.65720001095427	5.50370656129535	5.59833152595719	5.59219502951327	5.61907547223163
"Qser1"	11428	0.100985955733307	3.7726140349548	0.333477395430105	0.577839848593865	0.820891034143153	"Qser1"	3.7960949188121	3.43847975606705	3.89370683867052	3.62976010569646	4.09663925226057	3.7039201033912
"Qsox1"	3361	0.123776990738712	4.38585687685022	1.40510921776952	0.266356406696637	0.615338524880508	"Qsox1"	4.30771610455153	4.46963065493468	4.18348815886582	4.35427428651178	4.48153091288437	4.49528694992649
"Qsox2"	3914	0.128811450277236	3.8379102859386	1.25861759068954	0.291078618375725	0.638211217696205	"Qsox2"	3.83147905503944	3.95159903031554	3.49730092224915	3.84649138445881	4.17579907610003	3.63857147243838
"Qtrt1"	2204	-0.127467067973672	4.62091463837507	1.86381286786449	0.205479859447649	0.559688052083852	"Qtrt1"	4.70930145164481	4.61816866933632	4.71841541059616	4.49555935009051	4.62799233251567	4.54070911917323
"Qtrt2"	3112	0.151382622479637	4.39573835623464	2.24672589532938	0.168279324240255	0.520573732108631	"Qtrt2"	4.21506629505546	4.26522057607104	4.46556308175184	4.51730421969772	4.37961856684763	4.50448651115142
"R3hcc1"	2072	-0.151854414962726	4.64230805495662	2.44824286557778	0.152248072711078	0.501550106632179	"R3hcc1"	4.63686191020838	4.81011857132355	4.69159180529543	4.66655022821411	4.54568069941204	4.4735903904087
"R3hcc1l"	4822	-0.00548248250016648	6.17240338078705	0.00879709427735736	0.927337724026356	0.974960394785114	"R3hcc1l"	6.24558888271263	6.17258478493938	6.10208889538935	6.28189416492129	6.14652681195546	6.07517884353896
"R3hdm1"	5246	0.0749648538376131	5.87148048851528	1.37123469234525	0.271800951195122	0.619694830499591	"R3hdm1"	5.86752338642043	5.83001312184439	5.80042175912997	6.01339307657874	5.86786549795452	5.84107094080026
"R3hdm2"	5511	-0.0837627608727812	4.4977099794614	0.614292406661539	0.453396940504997	0.743697139180981	"R3hdm2"	4.48642022688913	4.64360621309391	4.47703251680405	4.47030000080057	4.32947811497219	4.55553751017239
"R3hdm4"	1840	-0.00559237637264127	7.13777515260664	0.00846081062726112	0.928735643353299	0.975378660542535	"R3hdm4"	7.12807529385559	7.17163796645167	7.11813465708565	7.20983095710408	7.01512445098135	7.17555503767308
"R74862"	3889	-0.395094295067873	2.43611306906664	5.0938934521358	0.0505539601710678	0.332789462517072	"R74862"	2.11508238921923	2.66488018296137	2.94063425119544	1.96788014539899	2.10769265373672	2.50419364798704
"Rab10"	3513	0.00219642587038658	7.25477622094084	0.00187477371896415	0.966413082904672	0.99104378802649	"Rab10"	7.3061690064486	7.23618322979729	7.21678043154086	7.28147035638023	7.30139722545634	7.18273628858177
"Rab10os"	1073	-0.300854254241749	4.21897528381244	7.24593857473047	0.0248185034873926	0.255427128204085	"Rab10os"	4.35015960210817	4.42044309470848	4.30107839262014	3.92296016793327	4.03539950810412	4.21053603961934
"Rab11a"	2333	0.0241812942961787	6.829630498648	0.208712293284711	0.658652949776752	0.865285096136986	"Rab11a"	6.88090232121209	6.74726857930987	6.82186140485116	6.85472721195408	6.77533769905913	6.8922177444297
"Rab11b"	6245	-0.101189804935931	7.48787308143655	3.18940798219028	0.107919838863941	0.436906962428409	"Rab11b"	7.51450989289136	7.57513583041701	7.51958553183986	7.53852194123697	7.37430897257524	7.3930046283367
"Rab11fip1"	8377	-0.0114695965723942	3.94874179043956	0.00612740232284143	0.939327479838432	0.98062403931241	"Rab11fip1"	4.18411602276177	3.85472803126001	3.80548074349742	3.77608585594087	3.92878111958504	4.10159228210933
"Rab11fip2"	14278	0.279426062834339	3.32675966189041	2.86662309535758	0.124835469140262	0.466191884111298	"Rab11fip2"	3.3217219208701	3.11388455965362	3.09747814099669	3.16232233343159	3.69420006436898	3.49210889824316
"Rab11fip3"	7753	-0.00884984899190568	2.05188820941725	0.00105594450493014	0.974789461381698	0.99350634072973	"Rab11fip3"	2.13139878773328	1.8955300031375	2.00659486626382	2.21599577107657	1.01761901973711	2.59885531707747
"Rab11fip4"	14759	0.299017153561532	1.49097575059047	1.85913338041955	0.205999656867633	0.560094796757892	"Rab11fip4"	1.08055632786867	1.80824349246787	0.993028017521093	1.45279625854485	2.09059153766033	1.20594347295104
"Rab11fip5"	6171	0.209902428784852	0.991554710771855	0.714467006151769	0.419964184908829	0.723031143471748	"Rab11fip5"	0.82369940776702	0.948197382310674	0.893827583751033	1.03719108711737	1.05336331376902	1.17554938935976
"Rab12"	2107	0.217137644740489	2.92910811173168	2.10989288894198	0.180454801568193	0.533843561341389	"Rab12"	2.83607008822638	2.64486558058614	2.9652756802738	2.90390825330312	3.06574766673207	3.12153240749814
"Rab14"	3202	-0.121325600059361	7.6052211012279	6.1228606464784	0.0354242733867055	0.292793495010801	"Rab14"	7.56080042411957	7.67380827142572	7.75331505278382	7.49769477220583	7.50024962916678	7.62650147294459
"Rab18"	3688	0.0776076357093687	6.86821268354923	2.30315124112918	0.163575067389215	0.514179398107623	"Rab18"	6.84239428045022	6.84205754651003	6.80204888384581	6.91389090244413	6.93655107446557	6.86866270942529
"Rab19"	2475	0.398575591298257	4.9259153698542	23.3956952356834	0.00093697362313137	0.053223776200227	"Rab19"	4.60508453066479	4.71733362406428	4.81195556699983	5.05214400158016	5.02674142909434	5.24759159589466
"Rab1a"	2847	-0.0926073232362035	6.59642345382108	2.80253779962602	0.128592808471446	0.471419504438892	"Rab1a"	6.62050982603106	6.61012677767079	6.69255099194186	6.46806705898243	6.56856403404629	6.60847151376937
"Rab1b"	1835	-0.055643164032063	7.40995101500349	1.28824184585001	0.285823505776161	0.634651297189438	"Rab1b"	7.39627368781864	7.47984713942045	7.43537180016461	7.37077579790124	7.37563320878009	7.39836096936728
"Rab20"	1676	-0.14494853568046	3.30391381434818	0.632880993770159	0.44686387123788	0.739889374126524	"Rab20"	3.24131627921271	3.81049271573405	2.98147254127478	3.17800958389849	3.17524604680105	3.27276354188665
"Rab21"	1873	-0.17318235170214	4.21489094207031	2.16317616133842	0.175579012637002	0.528978748094767	"Rab21"	4.17233631907865	4.38769825928182	4.31712109128474	4.10630404540058	3.95263861859131	4.29778545919512
"Rab22a"	1909	0.311225416996267	5.04179710036837	5.56519717899232	0.0427872671800349	0.312819465036116	"Rab22a"	5.2247540535016	5.10200603040119	4.19047210524897	5.2073496999242	5.32972662018517	4.94379717937552
"Rab23"	4721	0.145728283755478	2.32260737140955	0.478837996765437	0.506484363035518	0.776444079753351	"Rab23"	2.53862382720335	2.30561873670833	1.85660738931844	2.45364734817271	2.17413935181716	2.51637164364248
"Rab24"	1901	0.512463741751919	5.83922576139201	5.07464442092981	0.0509071974936086	0.334038847426918	"Rab24"	6.11629891712643	5.67827671175972	4.36111419274886	5.77634099467987	6.84008259362663	5.07720266259983
"Rab27a"	3987	-0.0184391960455391	3.78106821910226	0.0209609739263593	0.888089842518757	0.962178387658674	"Rab27a"	3.86601608042793	3.82834992798371	3.66713399647529	3.8117180635762	3.61269111415848	3.87917835105811
"Rab28"	2285	0.0406478605128949	5.19995428961984	0.25677335364341	0.624580606058794	0.848274814576051	"Rab28"	5.14663757167837	5.2550792221821	5.13336418731688	5.14286612655688	5.20615933728222	5.30663371163807
"Rab29"	1433	-0.0600239174873039	4.40588623943815	0.300377413691837	0.597034217840208	0.832843688014003	"Rab29"	4.35711368844946	4.55254052654667	4.38566362422819	4.34388103335688	4.26615323762762	4.50448651115142
"Rab2a"	15329	0.17593660146159	6.73207867395246	3.81341455048332	0.0827404666912625	0.393676889404925	"Rab2a"	6.86574413375967	6.76128016141668	6.22111245936072	6.74051699060931	7.14866434198481	6.48532829978444
"Rab2b"	2834	-0.062763442377254	5.41852508979016	0.625373272155221	0.449483212463791	0.741079885566504	"Rab2b"	5.40668522204112	5.46083313363219	5.47539383503513	5.4234674473754	5.48339331103147	5.24759159589466
"Rab30"	36407	-0.17908583381289	6.45095785624875	8.91939664324183	0.0153621588003459	0.211170458100128	"Rab30"	6.49135690601482	6.55756775488774	6.5613150609931	6.41609975650705	6.30967122506756	6.34813203311171
"Rab31"	3499	-0.184850139114531	4.20643029221026	2.36558648829932	0.158569623096364	0.509004097628995	"Rab31"	4.49274894486465	4.1132781387394	4.26514365304361	4.08566038001972	4.18791029947838	4.04807189560767
"Rab32"	2054	-0.182055997534384	2.71017548372522	1.43691471857145	0.261382958726756	0.610297345501844	"Rab32"	2.93233621424071	2.61431322653253	2.81972532291131	2.83631511189414	2.41298880693563	2.57576580520391
"Rab33b"	3488	0.111760291690416	5.23952534217158	2.1371219780559	0.177940991902183	0.531006869287741	"Rab33b"	5.33276585845013	5.16660172549835	5.04172145945291	5.3664188556694	5.26260059171566	5.24759159589466
"Rab35"	2256	-0.463623458493796	3.55704261509343	14.2493617375684	0.00441950274401771	0.124353013066031	"Rab35"	3.69543330738204	3.59270966802628	3.96874540117651	3.20122519284171	3.05697017962599	3.61044436963293
"Rab37"	6512	-0.0648896041003541	4.28844752561815	0.390219605653762	0.547760161063721	0.800324467617167	"Rab37"	4.27136701312114	4.41158613768034	4.26514365304361	4.05200351238916	4.43824983989373	4.25844993341284
"Rab39"	2971	-0.0148792097247658	3.26231201509105	0.0112415066717416	0.917897689725747	0.972978268253015	"Rab39"	3.18771273636986	3.19182324987683	3.41024175041833	2.99528676910307	3.40011188341526	3.34282190369331
"Rab3a"	1678	-0.0912534611431579	3.65283000471267	0.501312223987423	0.49692922040219	0.771170441164969	"Rab3a"	3.68993566271365	3.63897584300631	3.7498334350985	3.8117180635762	3.51352487618635	3.47972347633451
"Rab3d"	4241	-0.166326720360759	3.33958640832885	0.975516235752871	0.349229288149799	0.679159046139113	"Rab3d"	3.66773316048269	3.40317068964423	3.15573355242532	3.16232233343159	3.13410886997782	3.43551749367886
"Rab3gap1"	4465	0.104797644670531	7.01788280606342	4.24925753986118	0.0694660456782998	0.374287361247052	"Rab3gap1"	6.96694808935929	6.96418911912378	6.96262473393199	7.03512476238517	7.07286519243496	7.09968318264155
"Rab3gap2"	7081	0.13400237619138	6.70007472707659	6.26652476678865	0.0337889332433702	0.286637012023554	"Rab3gap2"	6.63488714394692	6.63760548658035	6.62198169275556	6.811379953725	6.7291210453742	6.7557049760679
"Rab3ip"	4529	0.226292487578037	4.38235712589258	2.93217976118887	0.121137390019847	0.460242647721309	"Rab3ip"	4.5301490936691	4.26522057607104	3.93587579600024	4.44782936049226	4.84237722063476	4.10965277088542
"Rab40c"	2466	0.0846785918775354	3.51694718488764	0.2390843236037	0.636614537626739	0.85432417626157	"Rab40c"	3.57533988407478	3.6288219318624	3.09747814099669	3.23910650691576	4.1676680713527	3.1054994533001
"Rab43"	4881	0.380720165968263	5.77338934970537	10.1600024929319	0.0111144450359931	0.183520259048367	"Rab43"	5.85160782861119	5.72668707511682	5.03008905558649	5.80819171745877	6.31796067394452	5.62611667708173
"Rab4b"	1170	-0.129597631752339	6.9914718455384	6.63272052560873	0.0300259591573645	0.274402168355135	"Rab4b"	7.04599932853721	7.02158457084005	7.09505951301029	6.93077197887122	6.8754590364173	6.96788296737301
"Rab5a"	2364	0.404411328983034	4.28249259987051	3.74523815500798	0.0850989838900549	0.396842527791989	"Rab5a"	4.4768747889923	4.08012538051159	3.39218125451361	4.2318574783556	5.13912676376499	3.76132904631365
"Rab5b"	4428	-0.0515732914411029	6.59100968906494	0.915775122603701	0.363694695454753	0.68997599541973	"Rab5b"	6.58466773295557	6.58342953643875	6.67957951063214	6.56371966592015	6.53340059694558	6.59633276197001
"Rab5c"	2143	-0.411883123761075	4.76024513465399	6.66039933043456	0.0297632339347077	0.273960606877742	"Rab5c"	4.62250435673928	5.18057185099305	4.98862075916998	4.58946393362408	4.20787243744194	4.75628541360418
"Rab5if"	1051	0.419621227896742	4.77928152984254	4.16841897640992	0.0717127245085885	0.375716798938422	"Rab5if"	4.96054850443993	4.76910209704993	3.55255225521255	4.62423396126927	5.70183467800544	4.20678359311612
"Rab6a"	3401	0.318644609057016	5.52112008330899	11.3209172992729	0.00838085597683491	0.160958610092869	"Rab6a"	5.63840274634414	5.57893149614625	4.73761492886657	5.76210078441035	5.83101348807412	5.33441315920304
"Rab6b"	8269	0.0266220726232748	2.03039968584983	0.0139282352353677	0.908656937209953	0.970092164122895	"Rab6b"	1.95928361759312	2.12957197542927	1.90835526940567	2.49180467267923	1.80628842638219	1.75056580292757
"Rab7"	2622	0.0184888981363293	7.95660944637706	0.145421610015673	0.711835509263401	0.887972099059752	"Rab7"	7.88634428331044	7.94688176038452	8.00727384551775	7.96933426009168	7.95796611566488	7.96899988428891
"Rab8a"	2012	-0.0341426897804131	7.87047946514165	0.53206251500003	0.48437277474426	0.764510657298677	"Rab8a"	7.89234062926821	7.89274994992291	7.87670358402803	7.89118984541298	7.82048804031102	7.84774139240895
"Rab8b"	5092	-0.0341953474036625	6.63666318293721	0.380551062457636	0.552659762667136	0.804365676548311	"Rab8b"	6.6660217729975	6.59455914097239	6.69868713436206	6.57190652611198	6.62384462342986	6.66083816268456
"Rab9"	1599	-0.00101220841836141	4.46866609069083	8.3340175428769e-05	0.992916187951838	0.998818149338263	"Rab9"	4.33262630657321	4.40267447019491	4.65671513648616	4.46071255018054	4.53623819469921	4.39662294424986
"Rabac1"	875	-0.066235613067259	7.11138950527984	1.6544093347668	0.23060246781711	0.58243709613441	"Rabac1"	7.11838733653718	7.12046794349137	7.19089519756898	7.10295001817638	6.99745646168059	7.13071042195421
"Rabep1"	5534	0.0961033073920981	5.91942732044492	2.11161763412245	0.180294176360167	0.533843561341389	"Rabep1"	5.94802796945227	5.87258754380856	5.78320078578828	6.03293423364796	6.06569812643305	5.79182607977235
"Rabep2"	2882	0.0439152468790951	7.21285168675489	0.59304768163017	0.461064854317549	0.749658977386244	"Rabep2"	7.2172434039381	7.27942202427634	7.07160928684515	7.2479544655055	7.22215197372306	7.23018113518079
"Rabepk"	4390	0.0288984667145783	5.91373721894792	0.19922859325531	0.66593681466439	0.86777274825907	"Rabepk"	5.83551473278014	5.93057018918365	5.92916859801902	5.92667697369718	5.98470641279155	5.87101666700835
"Rabgap1"	21868	0.0447940650836265	6.61025988331141	0.670599698760486	0.434083325118823	0.732204792050053	"Rabgap1"	6.60744658576801	6.48272761344801	6.66899268970698	6.64991161665205	6.57779798550558	6.66631337569165
"Rabgap1l"	33824	0.178654767192212	7.2969641085759	11.4074303888135	0.00821229542931732	0.160451769610911	"Rabgap1l"	7.23008468931717	7.11729386186723	7.26554540682977	7.35188272165173	7.38662149485585	7.41023854829957
"Rabgef1"	3347	0.107308571688224	6.09849559736308	2.48672617926804	0.149417489038995	0.497524685205346	"Rabgef1"	5.97200833397879	6.06749431794477	6.0890676477972	6.21503634903421	6.15477750321598	6.08133996819608
"Rabggta"	2615	0.0968101816893192	6.22024067414951	2.1227063811886	0.179266010378093	0.533059925137629	"Rabggta"	6.26328036313419	6.14791017525496	6.10023589712692	6.21693596450456	6.29761285841699	6.28635996860184
"Rabggtb"	1686	0.0393947936800259	5.25269599964535	0.275699802021184	0.612277721576032	0.841346405504928	"Rabggtb"	5.19789176724368	5.26985657856758	5.22973768545153	5.31413740765788	5.24145093920999	5.26031917902369
"Rabif"	1985	0.0801481223426698	5.94247430645599	1.57516303928923	0.241206107469447	0.592771315678226	"Rabif"	5.83177530868918	5.9191585908483	5.95297860282092	5.98469131456497	5.998524734809	5.9617555247477
"Rabl2"	2000	-0.444386792732441	1.2700891083732	3.4551983922405	0.0961434070161253	0.417901900405117	"Rabl2"	1.69961209935646	1.32041439703388	1.33307640681348	1.3176997392478	0.648453501750523	1.08032527759393
"Rabl3"	2058	0.0832899174546605	4.08748340429407	0.582000396242911	0.465140571958642	0.7517502019326	"Rabl3"	4.11605569359646	4.12777164293793	3.87648797474038	4.32286717294419	4.09235015543483	3.95271486815636
"Rabl6"	3191	0.0504323155643839	5.42949750289348	0.403126428624612	0.541351790732955	0.797226011811228	"Rabl6"	5.56522221091238	5.50452603758598	5.11145348500298	5.44955272590701	5.63263180300082	5.25123952017743
"Rac1"	2364	-0.326746267783014	5.44423179578074	20.2180213088586	0.0015136333261215	0.0698804102912187	"Rac1"	5.39659547406401	5.55634047440842	5.81178925739337	5.17057556507839	5.18818442394914	5.4308538842814
"Rac2"	3036	-0.0805395399587119	10.8676117361144	2.59686958665693	0.141687161969274	0.488932321950146	"Rac2"	10.8557356551265	10.9373623933905	10.927322698952	10.8627114279341	10.7712787907547	10.8448479455574
"Racgap1"	3065	0.282178894792447	4.08628334358462	6.37422840369281	0.0326241851367315	0.282942964926599	"Racgap1"	3.62227602879814	4.06514268824198	4.09321060279859	4.02189555605612	4.39711177760146	4.21053603961934
"Rack1"	1254	-0.172035298316501	9.57855244220845	8.49895921233369	0.0172429545804506	0.222012619642513	"Rack1"	9.52219068759738	9.7027228766264	9.75151277467207	9.48594649966564	9.37534740484855	9.59912868088162
"Rad1"	4678	-0.159036094727094	4.60650594956902	3.19089623274861	0.107848903081578	0.436906962428409	"Rad1"	4.58745179545193	4.78519180234215	4.66926809876738	4.43483008720924	4.57056268217767	4.56142645331276
"Rad17"	3136	-0.0746333002944688	5.63006485360371	1.02085179479815	0.338823761201751	0.671821395206763	"Rad17"	5.6037389935122	5.67827671175972	5.71218458476761	5.52202293337914	5.73109747437194	5.51671043996248
"Rad18"	3213	0.193150109320572	5.08760547229817	5.68844380259887	0.0410069452569561	0.307712813670087	"Rad18"	4.96054850443993	4.93280721566747	5.06850445221572	5.07954708176823	5.24338649822135	5.21620607421151
"Rad21"	4046	-0.137870773955448	5.01412043097857	1.47748923100516	0.255225076793049	0.60479787405664	"Rad21"	4.84657746967493	5.10750085597677	5.24993565093449	4.99129239479952	4.64858732880986	5.14935564975856
"Rad23a"	3449	-0.0455920719832444	6.4838647243705	0.653798692113187	0.439699736731332	0.735716285609892	"Rad23a"	6.48343399910776	6.49186010775427	6.54301550714102	6.4415052544439	6.50140806378042	6.43889915533342
"Rad23b"	3811	-0.21734092999014	5.81967837223984	8.69769664735438	0.0163204424999094	0.216396606247604	"Rad23b"	5.87238536643247	5.93160314518376	5.96116908418377	5.78148460058472	5.55994143002952	5.77164763456899
"Rad50"	5153	0.0978616316108678	5.75582093475079	1.02178664079196	0.338614102394111	0.671707239044905	"Rad50"	5.74165164945262	5.54017816855133	5.8219439835289	5.61427412703651	5.93287581825582	5.84831480669856
"Rad51"	2144	0.475471680238214	3.41482655742129	13.8601242826079	0.0047868367738362	0.129288654480843	"Rad51"	3.05715227592009	3.39720090588933	3.00543190552085	3.65800108354029	3.80319058330311	3.41614940148894
"Rad51ap1"	2542	-0.0709886789083079	1.96850476209016	0.104001535914942	0.754477716024126	0.908351976445462	"Rad51ap1"	1.69961209935646	2.19984706326469	2.05331487420881	2.10549197918832	1.94595463313803	1.70872626140126
"Rad51b"	8011	-0.155165505792347	1.06361156169691	0.3041564972937	0.594773471866602	0.831893179479804	"Rad51b"	1.29852000830729	1.18836821793843	0.823689634583404	1.57631823135226	0.50092888207593	0.708048293468622
"Rad51c"	4471	0.16194705537412	2.88258029027516	1.06970249063369	0.328121222854165	0.664298625892252	"Rad51c"	2.67843793369633	3.00818215473246	2.69758659061642	2.8849169017304	2.91846580581234	3.06461977483799
"Rad51d"	7827	0.0542348495317231	5.83631464360128	0.635846349550019	0.445836381732701	0.73921190320769	"Rad51d"	5.79639852756555	5.80993146272594	5.81743959382625	5.85895100461375	5.75977850172808	5.96620153915799
"Rad52"	3581	-0.0305580065080306	4.59645615100275	0.0998235535514541	0.759277622289407	0.910159210415811	"Rad52"	4.39814865069858	4.59749068761412	4.81421809719163	4.43809090283377	4.66600916292295	4.6190303924824
"Rad54b"	7051	-0.233481791266879	1.16152899769671	0.939541963715018	0.357832783818217	0.685836304810701	"Rad54b"	1.14626285303434	1.24264538862053	1.38270373306514	0.854020087130146	0.904744021799385	1.3214945667058
"Rad54l"	5852	-0.259433703201615	3.24816680926705	3.87211537810284	0.0807758243084346	0.390500730949579	"Rad54l"	3.14816722708058	3.40317068964423	3.5196560072432	2.79621928906361	3.23871900769002	3.25833416735871
"Rad54l2"	9326	0.0280788306464441	4.47888749219641	0.0922787989354718	0.768236189600841	0.913527035925556	"Rad54l2"	4.62250435673928	4.30402533153045	4.44818612909289	4.66932766581881	4.27374911322824	4.51362778149922
"Rad9a"	2156	0.0897760942786767	6.76931706175408	2.26456077186441	0.166773326537735	0.519228723245372	"Rad9a"	6.6313062245091	6.81768119017953	6.71875320659926	6.82887545443729	6.79724376704761	6.81174590691396
"Rad9b"	3917	-0.0429399166369441	3.48772135861667	0.118498173136394	0.738610655149903	0.900665081750719	"Rad9b"	3.47022219090285	3.47294525956556	3.57940417033453	3.48593085668194	3.49414772636804	3.41614940148894
"Rae1"	1990	-0.0514055660272229	6.96516105900288	1.03100962778609	0.336555988028378	0.670969349056387	"Rae1"	7.01335680298957	7.07864998666677	6.87104932719698	6.94974423425733	7.05092984273934	6.80803553678999
"Raf1"	3330	0.172722476647362	6.13597693957548	7.10658025602345	0.0258967238565805	0.259865844925109	"Raf1"	6.09357755383727	6.03518318487293	6.01231794811851	6.14592640159794	6.25123406508081	6.26034808161392
"Rai1"	48298	0.0521387762310764	6.01157065952867	0.582826932051619	0.464833487560468	0.751653013438051	"Rai1"	6.08627233517063	5.77697794834064	6.08063435543712	6.06703367351514	5.96958567962536	6.06588753982209
"Rala"	2662	0.294232705790379	4.79971550660555	4.5824610995059	0.06109045242016	0.359713497278869	"Rala"	5.02746334819473	4.852184789745	3.88942135096314	4.88299925730888	5.27778972137602	4.51362778149922
"Ralb"	2536	-0.391669748797585	3.73005701421857	11.1828113456658	0.00865885845275769	0.163174567400074	"Ralb"	3.76505922198485	3.97182406447162	3.97684710796938	3.42149513238363	3.48108351102018	3.64413168199492
"Ralbp1"	5718	-0.0563062695114854	5.4453190316715	0.401373499200996	0.542213484962579	0.79737048059607	"Ralbp1"	5.54861191802468	5.45796827379002	5.40658671925851	5.27819996660212	5.41462971677676	5.5481897159056
"Ralgapa1"	10465	0.0300135770477629	5.70700124295336	0.161231277968189	0.697434413907751	0.881025993735815	"Ralgapa1"	5.70260003932325	5.6063583319295	5.76108824498106	5.58368376829681	5.76517749448066	5.80925363170715
"Ralgapa2"	13756	0.0981342735317417	4.93041692650094	1.05514649947143	0.331257131850021	0.66674949949594	"Ralgapa2"	5.0339872496682	4.6956082982364	4.9040531956431	4.94619985337418	4.99492585686088	4.98819348015482
"Ralgapb"	10735	-0.0912959676229466	5.09514637377227	1.21121886005581	0.299779315438328	0.648623737682968	"Ralgapb"	5.05979178547748	5.17534889394047	5.1797257312426	5.11053248324223	5.03346871811039	4.9990823211502
"Ralgds"	4264	0.107167833581397	4.79188218806625	0.522928998765609	0.4880424659951	0.766315948696546	"Ralgds"	4.86376954613866	4.79657556960326	4.45109686164101	4.63279709304779	5.39560938190975	4.37672192585557
"Ralgps1"	6628	-0.0496988963070201	4.21659992719988	0.193622686974447	0.670342103598015	0.869965762850689	"Ralgps1"	4.40151612353168	4.01534560086533	4.29136643999432	4.2468103771146	4.19192488504262	4.12563988925335
"Ralgps2"	8256	0.0579217662591757	9.13139431608217	1.13105534662526	0.315373081140299	0.656678261872066	"Ralgps2"	9.19087676905386	8.95742211693462	9.15269116125896	9.18046471336432	9.15387155315714	9.14071322395307
"Raly"	6087	-0.284519746039417	5.7089434506584	11.2140853683392	0.00859492272927917	0.162476288069962	"Raly"	5.89883726040047	6.06373035413917	5.53422193808722	5.47517472233158	5.68910946967008	5.48452894262363
"Ramac"	1423	-0.0766882595684909	5.97068119887678	1.60726765788225	0.236831061454422	0.58905308867436	"Ramac"	5.94917897557729	5.9592170097516	6.11039806066346	5.85895100461375	5.89766754343395	6.03235857111303
"Ran"	2308	-0.0381243646618662	8.24894560114911	0.585221302946712	0.463945875441351	0.751191040890322	"Ran"	8.21319595717619	8.33685181119174	8.25076523486799	8.2673477126745	8.25828883971749	8.1610921405767
"Ranbp1"	852	0.00534007193449145	6.81953333317505	0.00957866392264434	0.924189549082495	0.974732085366002	"Ranbp1"	6.75295246102342	6.85953063331301	6.83640512428665	6.82638904955623	6.79724376704761	6.84169530411126
"Ranbp10"	5520	-0.0162779910155538	5.99902187294292	0.0605245338671867	0.811212218534356	0.932942356924982	"Ranbp10"	6.00226587782692	6.05617283747505	5.95912581900512	5.86985821775172	6.07442283198203	6.02278643055555
